,id,semester,sat_math,rec_eof_location,math_readiness_ind,final_grade,concentration,program,housing,saradap_majr_code_conc_1,col_state,fafsa_ind,gender,overall_gpa,hs_county,act_composite,hs_city,major,spraddr_stat_code,sarappd_apdc_date,major_desc,age,dchs_ind,spraddr_cnty_code,hs_state,rec_test_plan,pckg_group_ind,saradap_admt_code,housing_interest,saradap_styp_code_2,attendance_status,hous_dep_paid,rec_completed_date,hs_name,sat_total,sarappd_apdc_code,sat_erbw,rec_country_of_orig,col_desc,ethnicity,first_gen_ind
82,132057,spring,,,,,GENE,BIOL-BS,,COND,,Y,m,,Cape May,,OCEAN CITY,BIOL,NJ,2022-03-31,Biology,18,,9,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,HO,F,ft,,2022-02-10,OCEAN CITY HIGH SCHOOL,0,IE,,,,More Than 1 Race,
83,132056,spring,370.0,,,,COND,HLTH-BS,,COND,,Y,f,,Middlesex,,EAST BRUNSWICK,HLSC,NJ,2022-04-07,Health Science,19,,23,NJ,I will NOT submit SAT or ACT scores,UGOFFN,FR,,F,ft,,2022-02-10,EAST BRUNSWICK HIGH SCHOOL,770,IE,400.0,,,Hispanic or Latino,
84,132053,,530.0,,,,,,,COND,NJ,Y,f,,Salem,,PENNSVILLE,EXSC,NJ,2022-04-06,,18,,33,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,,,2022-02-09,PENNSVILLE MEMORIAL HIGH,1160,IE,630.0,,SALEM COMMUNITY COLLEGE,Caucasian or White,
85,132049,spring,,,,,COND,CSCI,,COND,,Y,m,,Atlantic,,LINWOOD,CSCI,NJ,2022-03-24,Computer Science,18,,1,NJ,I will submit SAT or ACT scores,UGONN,FR,,F,ft,,2022-02-09,MAINLAND REGIONAL HIGH SCHOOL,0,IE,,,,Caucasian or White,
86,132044,spring,,,,,COND,HLTH-BS,Y,COND,,Y,m,,Burlington,,DELRAN,HLSC,NJ,2022-04-30,Health Science,19,,5,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-02-08,DELRAN HIGH SCHOOL,0,IE,,,,Asian,
87,132029,spring,400.0,,,,GENE,HLTH-BS,Y,COND,NJ,Y,f,,Middlesex,,PARLIN,HLSC,NJ,2022-04-03,Health Science,18,,23,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-02-07,SAYREVILLE WAR MEMORIAL HIGH,830,IE,430.0,,MIDDLESEX COLLEGE,Caucasian or White,
88,132024,spring,560.0,,,,GENE,EXSC-BS,Y,COND,,Y,m,,Gloucester,,MULLICA HILL,EXSC,NJ,2022-03-31,Exercise Science,18,,15,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-02-07,CLEARVIEW REGIONAL HIGH,1110,IE,550.0,,,Caucasian or White,FGNY: Completed grade school
89,132018,spring,490.0,,,,GENE,EXSC-BS,Y,COND,,Y,m,,Monmouth,,HAZLET,EXSC,NJ,2022-03-27,Exercise Science,18,,25,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-02-18,RARITAN HIGH SCHOOL,980,IE,490.0,,,Caucasian or White,
90,132014,,,,,,,,,COND,,Y,f,,Atlantic,,ATLANTIC CITY,ENSC,NJ,2022-05-12,,19,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,SP,HO,F,,,2022-02-04,ATLANTIC CITY HS,0,IE,,,,Hispanic or Latino,
91,132008,spring,480.0,,,,GENE,CSCI,,COND,,,m,,Atlantic,,GALLOWAY,CSCI,NJ,2022-03-09,Computer Science,18,,1,NJ,I will NOT submit SAT or ACT scores,,FR,,F,ft,,2022-02-03,ABSEGAMI HIGH SCHOOL,1060,IE,580.0,,,Asian,
92,131996,spring,,,,,GENE,ENVL_BS,Y,COND,,Y,f,,Gloucester,,SEWELL,ENSC,NJ,2022-02-21,Environmental Science,18,,7,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-02-02,WASHINGTON TWP. HIGH SCHOOL,0,IE,,,,Caucasian or White,
93,131995,spring,560.0,Main Campus - Verified,,,GENE,CSCI,Y,COND,,Y,m,,Bergen,,DUMONT,CSCI,NJ,2022-03-21,Computer Science,18,,3,NJ,I will submit SAT or ACT scores,UGONN,EO,HO,F,ft,,2022-02-02,DUMONT HIGH SCHOOL,1110,IE,550.0,,,Caucasian or White,
94,131994,spring,470.0,,,,COND,EXSC-BS,,COND,,Y,m,,Atlantic,,EGG HARBOR TOWNSHIP,EXSC,NJ,2022-05-02,Exercise Science,19,,1,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-02-02,EGG HARBOR TOWNSHIP HS,940,IE,470.0,,,Caucasian or White,FGNY: Graduated from community college: Asso. degree
95,131992,spring,490.0,,,,GENE,HLTH-BS,Y,COND,,Y,m,,Gloucester,,WILLIAMSTOWN,HLSC,NJ,2022-02-20,Health Science,18,,15,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-02-02,WILLIAMSTOWN HIGH SCHOOL,950,IE,460.0,,,Caucasian or White,
96,131982,,,,,,,,,COND,,,f,,Atlantic,,PLEASANTVILLE,HLSC,NJ,2022-04-29,,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,FR,,F,,,2022-02-01,PLEASANTVILLE HS,0,IE,,,,Hispanic or Latino,
97,131977,spring,,,,,COND,HLTH-BS,Y,COND,,Y,f,,Essex,,NEWARK,HLSC,NJ,2022-06-27,Health Science,18,,13,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-02-01,NORTH STAR ACADEMY - LINCOLN P,0,IE,,,,Black or African American,
98,131971,spring,,,,,GENE,CSCI,,COND,,Y,m,,Atlantic,,EGG HARBOR TOWNSHIP,CSCI,NJ,2022-05-04,Computer Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,FR,HO,F,ft,,2022-02-07,EGG HARBOR TOWNSHIP HS,0,IE,,,,Black or African American,
99,131970,spring,,,,,GENE,BIOL-BS,Y,COND,,Y,f,,Gloucester,,CLAYTON,BIOL,NJ,2022-04-11,Biology,18,,15,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-02-10,CLAYTON HIGH SCHOOL,0,IE,,,,More Than 1 Race,
100,131967,spring,600.0,,,,CMDS,HLTH-BS,,COND,,Y,f,,Camden,,VOORHEES,HLSC,NJ,2022-09-01,Health Science,18,,7,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-08-23,EASTERN HIGH SCHOOL,0,IE,,,,Hispanic or Latino,FGNN: Graduated from college: Bachelors degree
101,131965,spring,480.0,,,,GENE,ENVL_BS,Y,COND,,Y,f,,Gloucester,,WESTVILLE,ENSC,NJ,2022-04-30,Environmental Science,18,,15,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-01-31,WEST DEPTFORD HIGH SCHOOL,990,IE,510.0,,,Caucasian or White,
102,131961,spring,,Atlantic City 1 - Verified,,,COND,EXSC-BS,Y,COND,,Y,m,,,,,EXSC,NJ,2022-04-29,Exercise Science,19,,39,,I will NOT submit SAT or ACT scores,UGONN,EO,HO,F,ft,,2022-01-31,,0,IE,,,,Black or African American,
103,131946,spring,,,,,COND,HLTH-BS,Y,COND,,Y,f,,Essex,20.0,WEST CALDWELL,HLSC,NJ,2022-04-17,Health Science,18,,13,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-01-28,JAMES CALDWELL HIGH SCHOOL,0,IE,,,,Caucasian or White,
104,131943,spring,,,,,COND,HLTH-BS,Y,COND,NJ,Y,f,,Somerset,,BRIDGEWATER,HLSC,NJ,2022-02-23,Health Science,18,,35,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-01-28,SOMERSET CO VO TECH,0,IE,,,RUTGERS New Brunswick Piscatwy,Black or African American,
105,131941,spring,,,,,MBIO,MARS-BS,Y,COND,,Y,f,,Bergen,,TEANECK,MARS,NJ,2022-04-17,Marine Science,18,,3,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-01-28,TEANNECK HIGH SCHOOL,0,IE,,,,Black or African American,
106,131932,spring,,Atlantic City 1 - Verified,,,GENE,MATH-BA,,COND,,Y,f,,Atlantic,,EGG HARBOR TOWNSHIP,MATH,NJ,2022-04-07,Mathematics,17,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,EO,HO,F,ft,,2022-03-22,EGG HARBOR TOWNSHIP HS,0,IE,,,,Black or African American,
107,131927,spring,,,,,GENE,HLTH-BS,Y,COND,NJ,Y,f,,Monmouth,,FREEHOLD,HLSC,NJ,2022-04-07,Health Science,18,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-01-26,FREEHOLD TWP. HIGH SCHOOL,0,IE,,,BROOKDALE COMMUNITY COLLEGE,Caucasian or White,
108,131921,spring,550.0,,,,GENE,CSCI,Y,COND,,Y,m,,Gloucester,,SEWELL,CSCI,NJ,2022-04-23,Computer Science,18,,15,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-02-02,WASHINGTON TWP. HIGH SCHOOL,1180,IE,630.0,,,Caucasian or White,
109,131915,spring,,,,,COND,MARS-BS,Y,COND,,Y,m,,Burlington,18.0,MEDFORD,MARS,NJ,2022-04-21,Marine Science,18,,5,NJ,I will NOT submit SAT or ACT scores,UGONN,SP,HO,F,ft,Y,2022-01-25,LENAPE HIGH SCHOOL,0,IE,,,,Caucasian or White,
110,131913,spring,520.0,,,,GENE,HLTH-BS,,COND,,Y,m,,Atlantic,,ATLANTIC CITY,HLSC,NJ,2022-03-22,Health Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,SP,,F,ft,,2022-01-25,ATLANTIC CITY HS,990,IE,470.0,,,Asian,FGNY: High School diploma or GED
111,131903,spring,,,,,GENE,HLTH-BS,,COND,,Y,f,,Ocean,,TUCKERTON,HLSC,NJ,2022-02-24,Health Science,18,,29,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-02-02,PINELANDS REGIONAL HIGH SCHOOL,0,IE,,,,Black or African American,FGNN: Graduated from college: Bachelors degree
112,131901,spring,,Main Campus - Verified,,,COND,HLTH-BS,,COND,,Y,f,,Atlantic,,PLEASANTVILLE,HLSC,NJ,2022-04-18,Health Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,EO,,F,ft,,2022-02-22,PLEASANTVILLE HS,0,IE,,,,Hispanic or Latino,
113,131888,spring,,,,,GENE,HLTH-BS,Y,COND,,Y,m,,Ocean,,TOMS RIVER,HLSC,NJ,2022-04-17,Health Science,18,,29,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-01-24,TOMS RIVER HIGH SCHOOL SOUTH,0,IE,,,,Black or African American,
114,131885,spring,,,,,COND,CSCI,Y,COND,,Y,m,,Essex,,CEDAR GROVE,CSCI,NJ,2022-02-16,Computer Science,18,,13,NJ,I will NOT submit SAT or ACT scores,UGONN,SP,HO,F,ft,Y,2022-01-21,CEDAR GROVE HIGH SCHOOL,0,IE,,,,Hispanic or Latino,
115,131881,spring,360.0,,,,COND,MARS-BS,Y,COND,,Y,f,,Middlesex,,COLONIA,MARS,NJ,2022-03-27,Marine Science,18,,23,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-01-21,COLONIA HIGH SCHOOL,770,IE,410.0,,,Caucasian or White,
116,131877,spring,,,,,COND,PHYS-BS,Y,COND,,Y,m,,Burlington,,COLUMBUS,PHYS,NJ,2022-04-21,Applied Physics,18,,5,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-03-25,NORTHERN BURLINGTON CO HIGH,0,IE,,,,Caucasian or White,
117,131873,spring,550.0,,,,GENE,INSY,,COND,,Y,m,,Atlantic,,EGG HARBOR TOWNSHIP,CSCI,NJ,2022-03-24,Computer Information Systems,18,,1,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-01-20,EGG HARBOR TOWNSHIP HS,1080,IE,530.0,,,Asian,FGNN: Graduate school
118,131871,spring,,,,,COND,HLTH-BS,Y,COND,,Y,f,,Burlington,,PEMBERTON,HLSC,NJ,2022-04-23,Health Science,18,,5,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-01-20,PEMBERTON TWP. HIGH SCHOOL,0,IE,,,,Black or African American,
119,131870,spring,,,,,GENE,HLTH-BS,,COND,,Y,f,,Atlantic,,ATLANTIC CITY,HLSC,NJ,2022-04-28,Health Science,19,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-01-20,ATLANTIC CITY HS,0,IE,,,,Asian,
120,131869,spring,,,,,MKTG,BUSN-BS,Y,COND,,Y,m,,Hudson,,HARRISON,CSCI,NJ,2022-04-24,Business Studies,17,,17,NJ,I will NOT submit SAT or ACT scores,UGONN,SP,HO,F,ft,Y,2022-01-20,HARRISON HIGH SCHOOL,0,IE,,,,Asian,
121,131864,spring,540.0,,,,GENE,HLTH-BS,,COND,,Y,f,,Atlantic,,MAYS LANDING,HLSC,NJ,2022-07-06,Health Science,18,,1,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-01-19,OAKCREST HIGH SCHOOL,1050,IE,510.0,,,Caucasian or White,
122,131862,spring,,,,,GENE,EXSC-BS,,COND,NJ,Y,m,,Atlantic,,PLEASANTVILLE,EXSC,NJ,2022-03-25,Exercise Science,19,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-03-01,PLEASANTVILLE HS,0,IE,,,ATLANTIC CAPE COMMUNITY COL,Hispanic or Latino,
123,131854,spring,,,,,EDUC,MATH-BA,Y,COND,NJ,Y,f,,Middlesex,,EAST BRUNSWICK,MATH,NJ,2022-04-23,Mathematics,18,,23,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-01-27,EAST BRUNSWICK HIGH SCHOOL,0,IE,,,MIDDLESEX COLLEGE,Caucasian or White,
124,131849,spring,,,,,COND,CSCI,Y,COND,,Y,m,,Bergen,,BERGENFIELD,CSCI,NJ,2022-04-13,Computer Science,18,,3,NJ,I will NOT submit SAT or ACT scores,UGONN,SP,HO,F,ft,Y,2022-01-18,BERGENFIELD HIGH SCHOOL,0,IE,,,,Hispanic or Latino,
125,131845,spring,,,,,MKTG,BUSN-BS,Y,COND,,Y,m,,Union,,LINDEN,CSCI,NJ,2022-05-01,Business Studies,18,,39,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-04-01,LINDEN HIGH SCHOOL,0,IE,,,,Hispanic or Latino,
126,131840,spring,570.0,,,,GENE,HLTH-BS,Y,COND,,Y,m,,Out of State,,DANBURY,HLSC,CT,2022-05-01,Health Science,17,,99,CT,I will submit SAT or ACT scores,UGOUTN,FR,HO,F,ft,Y,2022-01-25,Danbury High School           ,1130,IE,560.0,,,Asian,
127,131834,,370.0,,,,,,,COND,NJ,Y,f,,Camden,,CAMDEN,HLSC,NJ,2022-04-21,,18,,7,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,,Y,2022-01-14,LEAP ACADEMY HIGH SCHOOL,810,IE,440.0,,ROWAN UNIVERSITY,Black or African American,
128,131830,spring,,,,,COND,HLTH-BS,Y,COND,NJ,Y,m,,Mercer,,TRENTON,HLSC,NJ,2022-04-06,Health Science,18,,21,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-01-14,EWING HIGH SCHOOL,0,IE,,,MERCER COUNTY COMMUNITY COL,Caucasian or White,
129,131823,spring,530.0,,,,SSHY,ENVL_BS,,COND,,Y,f,,Atlantic,,EGG HARBOR TOWNSHIP,ENSC,NJ,2022-04-13,Environmental Science,17,,1,NJ,I will submit SAT or ACT scores,UGONN,FR,,F,ft,,2022-01-13,EGG HARBOR TOWNSHIP HS,1120,IE,590.0,,,Caucasian or White,
130,131818,spring,,,,,COND,MARS-BS,Y,COND,,Y,m,,Morris,,BUTLER,MARS,NJ,2022-04-03,Marine Science,18,,27,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-01-13,BUTLER HIGH SCHOOL,0,IE,,,,Unknown or Not Specified,FGNN: Graduated from college: Bachelors degree
131,131814,,500.0,,,,,,,COND,,Y,f,,Camden,,CAMDEN,HLSC,NJ,2022-04-30,,18,,7,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,,Y,2022-01-21,DR. CHARLES BRIMM MED. ARTS HS,940,IE,440.0,,,Black or African American,
132,131809,spring,,,,,COND,HLTH-BS,Y,COND,,,m,,Burlington,,TABERNACLE,HLSC,NJ,2022-04-28,Health Science,19,,5,NJ,I will NOT submit SAT or ACT scores,,SP,HO,F,ft,Y,2022-01-12,SENECA HS,0,IE,,,,Caucasian or White,
133,131806,spring,670.0,,,,GENE,CSCI,Y,COND,,Y,f,,Camden,,HADDONFIELD,CSCI,NJ,2022-04-17,Computer Science,18,,7,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-01-12,PAUL VI HIGH SCHOOL,0,IE,,,,Caucasian or White,
134,131803,spring,,,,,ACTU,MATH-BS,,COND,,Y,f,,Atlantic,,EGG HARBOR TOWNSHIP,MATH,NJ,2022-04-07,Mathematics,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-02-07,EGG HARBOR TOWNSHIP HS,0,IE,,,,Caucasian or White,
135,131802,spring,,,,,COND,HLTH-BS,,COND,,Y,f,,Gloucester,,WILLIAMSTOWN,HLSC,NJ,2022-04-23,Health Science,18,,15,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-02-18,WILLIAMSTOWN HIGH SCHOOL,0,IE,,,,Caucasian or White,
136,131799,spring,,,,,COND,CSCI,Y,COND,NY,Y,m,,Out of State,,STATEN ISLAND,CSCI,NY,2022-04-04,Computer Science,18,,99,NY,I will NOT submit SAT or ACT scores,UGOUTN,FR,HO,F,ft,Y,2022-01-12,Tottenville High School       ,0,IE,,,St Johns Univ Sta Is          ,Caucasian or White,
137,131787,,,,,,,,,COND,,Y,m,,Monmouth,,MIDDLETOWN,ENVL,NJ,2022-04-13,,18,,25,NJ,I will NOT submit SAT or ACT scores,UGONN,SP,HO,F,,,2022-01-11,MIDDLETOWN HIGH SCHOOL NORTH,0,IE,,,,Caucasian or White,
138,131780,spring,,,,,GENE,MATH-BA,Y,COND,,Y,m,,Burlington,,PALMYRA,MATH,NJ,2022-04-30,Mathematics,18,,7,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-01-11,PALMYRA HIGH SCHOOL,0,IE,,,,Black or African American,
139,131777,spring,,,,,COND,BIOL-BA,,COND,,Y,m,,Atlantic,,MAYS LANDING,BIOL,NJ,2022-04-08,Biology,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-01-11,ATLANTIC COUNTY INST OF TECH,0,IE,,,,Hispanic or Latino,FGNY: Completed grade school
140,131755,spring,,,,,GENE,EXSC-BS,Y,COND,,Y,m,,Camden,,CHERRY HILL,EXSC,NJ,2022-05-12,Exercise Science,18,,7,NJ,I will NOT submit SAT or ACT scores,UGONN,SP,HO,F,ft,Y,2022-01-10,CAMDEN CATHOLIC HIGH SCHOOL,0,IE,,,,Hispanic or Latino,
141,131748,spring,,Main Campus - Verified,,,GENE,PHYS-BS,Y,COND,,Y,m,,Atlantic,,MAYS LANDING,PHYS,NJ,2022-04-14,Applied Physics,18,,1,NJ,I will NOT submit SAT or ACT scores,UGONN,EO,HO,F,ft,Y,2022-01-07,ATLANTIC COUNTY INST OF TECH,0,IE,,,,Hispanic or Latino,
142,131743,spring,,Main Campus - Verified,,,COND,BCMB,,COND,,Y,f,,Atlantic,,PLEASANTVILLE,BCMB,NJ,2022-02-07,Biochemistry Molecular Biology,17,,1,NJ,I will submit SAT or ACT scores,UGWPN,EO,,F,ft,,2022-01-06,PLEASANTVILLE HS,0,IE,,,,Black or African American,FGNY: High School diploma or GED
143,131731,,,,,,,,,COND,,Y,m,,Atlantic,,HAMMONTON,CSCI,NJ,2022-03-20,,18,,1,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,,,2022-01-05,HAMMONTON HS,0,IE,,,,Caucasian or White,
144,131729,spring,560.0,,,,COND,BIOL-BS,Y,COND,,Y,m,,Cape May,,CAPE MAY COURT HOUSE,HLSC,NJ,2022-06-23,Biology,18,,9,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-02-04,MIDDLE TOWNSHIP HIGH SCHOOL,1110,IE,550.0,,,Asian,
145,131719,spring,,,,,COND,BIOL-BS,Y,COND,,Y,m,,Gloucester,,DEPTFORD,BIOL,NJ,2022-03-14,Biology,18,,15,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-01-04,DEPTFORD TOWNSHIP HIGH SCHOOL,0,IE,,,,Caucasian or White,
146,131713,spring,450.0,,,,GENE,HLTH-BS,,COND,,Y,f,,Atlantic,,MAYS LANDING,HLSC,NJ,2022-04-19,Health Science,19,,1,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-01-10,ATLANTIC COUNTY INST OF TECH,870,IE,420.0,,,Hispanic or Latino,
147,131710,spring,520.0,,,,COND,HLTH-BS,,COND,NJ,Y,f,,Atlantic,,GALLOWAY,HLSC,NJ,2022-05-03,Health Science,18,,1,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-04-13,ABSEGAMI HIGH SCHOOL,1020,IE,500.0,,ATLANTIC CAPE COMMUNITY COL,Black or African American,
148,131705,spring,400.0,,,,COND,BIOL-BS,,COND,,Y,f,,Mercer,,TRENTON,HLSC,NJ,2022-05-20,Biology,18,,21,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-04-28,TRENTON CENTRAL HIGH SCHOOL,830,IE,430.0,,,Hispanic or Latino,
149,131700,spring,470.0,,,,COND,HLTH-BS,Y,COND,,Y,f,,Salem,,WOODSTOWN,HLSC,NJ,2022-02-18,Health Science,18,,33,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,Y,2022-02-01,WOODSTOWN HIGH SCHOOL,950,IE,480.0,,,Caucasian or White,
150,131695,spring,570.0,,,,PRPT,HLTH-BS,,COND,NJ,Y,f,,Camden,,ERIAL,HLSC,NJ,2022-01-13,Health Science,18,,7,NJ,I will submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-01-01,TIMBERCREEK HIGH SCHOOL,0,IE,,,CAMDEN COUNTY COLLEGE,Hispanic or Latino,
151,131679,spring,,,,,WILD,ENVL_BS,Y,COND,,Y,f,,Out of State,,POTTSTOWN,ENSC,PA,2022-03-12,Environmental Science,18,,99,PA,I will NOT submit SAT or ACT scores,UGOUTN,FR,HO,F,ft,,2022-01-13,Pottsgrove High School        ,0,IE,,,,Caucasian or White,
152,131671,spring,,,,,GENE,ENVL_BS,Y,COND,,Y,f,,Somerset,,WARREN,ENSC,NJ,2022-04-06,Environmental Science,18,,35,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2022-01-19,WATCHUNG HILLS REGIONAL HS,0,IE,,,,Hispanic or Latino,
153,131659,spring,510.0,,,,GENE,HLTH-BS,,COND,,Y,f,,Camden,,RUNNEMEDE,HLSC,NJ,2022-03-25,Health Science,18,,7,NJ,I will submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-12-20,TRITON REGIONAL HIGH SCHOOL,1030,IE,520.0,,,Caucasian or White,FGNN: Graduated from college: Bachelors degree
154,131657,,,,,,,,,COND,,Y,f,,Atlantic,,EGG HARBOR TOWNSHIP,HLSC,NJ,2022-05-07,,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,,,2022-02-08,EGG HARBOR TOWNSHIP HS,0,IE,,,,Hispanic or Latino,FGNN: Graduated from college: Bachelors degree
155,131655,spring,,,,,COND,MARS-BA,Y,COND,,Y,f,,Out of State,,MALVERN,MARS,PA,2022-04-29,Marine Science,18,,99,PA,I will NOT submit SAT or ACT scores,UGOUTN,FR,HO,F,ft,Y,2022-01-25,Great Valley High School      ,0,IE,,,,Caucasian or White,
156,131639,spring,,Atlantic City 1 - Verified,,,COND,EXSC-BS,Y,COND,,Y,f,,Atlantic,,MAYS LANDING,EXSC,NJ,2022-04-06,Exercise Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGOFFN,EO,HO,F,ft,,2021-12-16,ATLANTIC COUNTY INST OF TECH,0,IE,,,,Hispanic or Latino,
157,131638,spring,,,,,GENE,BCMB,Y,COND,,Y,m,,Camden,,RUNNEMEDE,BCMB,NJ,2022-03-10,Biochemistry Molecular Biology,18,,7,NJ,I will NOT submit SAT or ACT scores,UGONN,FR,HO,F,ft,,2021-12-16,TRITON REGIONAL HIGH SCHOOL,0,IE,,,,Caucasian or White,FGNN: Graduated from college: Bachelors degree
158,131635,spring,540.0,,,,GENE,HLTH-BS,,COND,NJ,Y,f,,Atlantic,,EGG HARBOR CITY,HLSC,NJ,2022-08-15,Health Science,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2022-01-25,CEDAR CREEK HIGH SCHOOL,1020,IE,480.0,,ATLANTIC CAPE COMMUNITY COL,Hispanic or Latino,
159,131631,spring,320.0,,,,PRAD,COMM,Y,COND,,Y,f,,Out of State,,BENSALEM,CHEM,PA,2022-03-10,Communication Studies,18,,99,PA,I will NOT submit SAT or ACT scores,UGOUTN,FR,HO,F,ft,,2021-12-15,Bensalem High School          ,760,IE,440.0,,,More Than 1 Race,FGNY: High School diploma or GED
160,131628,spring,,,,,GENE,BIOL-BS,,COND,,Y,m,,Atlantic,,EGG HARBOR TOWNSHIP,BIOL,NJ,2022-04-17,Biology,18,,1,NJ,I will NOT submit SAT or ACT scores,UGWPN,FR,,F,ft,,2021-12-15,EGG HARBOR TOWNSHIP HS,0,IE,,,,Caucasian or White,
161,131627,spring,460.0,,,,CMDS,HLTH-BS,,COND,,Y,m,,Atlantic,19.0,EGG HARBOR CITY,HLSC,NJ,2022-04-26,Health Science,18,,1,NJ,I will submit SAT or ACT scores,UGWPN,FR,HO,F,ft,,2021-12-15,PILGRIM ACAD,1000,IE,540.0,,,Caucasian or White,
162,131624,spring,,Atlantic City 1 - Verified,,,COND,EXSC-BS,Y,COND,,Y,m,,Hudson,,KEARNY,EXSC,NJ,2022-04-13,Exercise Science,18,,17,NJ,I will submit SAT or ACT scores,UGONN,EO,HO,F,ft,,2022-01-18,KEARNY HIGH SCHOOL,0,IE,,,,Hispanic or Latino,FGNY: Some college
163,131622,,430.0,,,,,,,COND,,Y,f,,Atlantic,,MAYS LANDING,HLSC,NJ,2022-09-06,,17,,1,NJ,I will submit SAT or ACT scores,UGONN,FR,,F,,,2022-06-01,OAKCREST HIGH SCHOOL,940,IE,510.0,,,Caucasian or White,FGNY: High School diploma or GED
164,131619,spring,,Main Campus - Verified,,,COND,BIOL-BS,,COND,,Y,m,,Cumberland,,VINELAND,BIOL,NJ,2022-04-28,Biology,19,,11,NJ,I will NOT submit SAT or ACT scores,UGONN,EO,HO,F,ft,,2022-01-27,VINELAND HIGH SCHOOL,0,IE,,,,Caucasian or White,
